,race_id,gp_year,gp_name,gp_round,driver_id,driver_name,rookie_or_experienced,lap_number,lap_time,lap_time_ms,median_lap_time_ms,max_lap_time_ms
171,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,23,1:44.895,104895,104857.5,110100.375
172,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,24,1:44.695,104695,104857.5,110100.375
173,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,25,1:44.534,104534,104857.5,110100.375
174,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,26,1:44.785,104785,104857.5,110100.375
175,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,27,1:44.656,104656,104857.5,110100.375
176,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,28,1:45.238,105238,104857.5,110100.375
177,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,29,1:45.293,105293,104857.5,110100.375
178,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,30,1:44.708,104708,104857.5,110100.375
179,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,31,1:45.232,105232,104857.5,110100.375
180,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,32,1:44.930,104930,104857.5,110100.375
181,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,33,1:44.969,104969,104857.5,110100.375
182,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,34,1:49.550,109550,104857.5,110100.375
183,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,36,1:42.990,102990,104857.5,110100.375
184,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,37,1:42.734,102734,104857.5,110100.375
185,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,38,1:43.109,103109,104857.5,110100.375
186,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,39,1:43.236,103236,104857.5,110100.375
187,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,40,1:43.656,103656,104857.5,110100.375
188,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,41,1:43.802,103802,104857.5,110100.375
189,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,42,1:43.568,103568,104857.5,110100.375
190,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,43,1:43.892,103892,104857.5,110100.375
191,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,44,1:43.993,103993,104857.5,110100.375
192,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,45,1:43.631,103631,104857.5,110100.375
193,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,46,1:43.236,103236,104857.5,110100.375
194,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,47,1:43.317,103317,104857.5,110100.375
195,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,48,1:43.691,103691,104857.5,110100.375
196,928,2015,Chinese Grand Prix,3,13,Felipe Massa,experienced,49,1:44.064,104064,104857.5,110100.375
